"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"11302",702.767787189942,-6.15228880785126,0.780922972683309,-7.87822746040052,3.32057834969202e-15,8.21411695081924e-14,"ANKRD20A11P"
"19224",29.0504812348185,-6.12969233842592,0.519766679644939,-11.79316139044,4.23345616539191e-32,1.28648219856775e-29,NA
"18654",22.4448451318659,-6.12270123971658,0.692316126331136,-8.84379405137255,9.25220772773311e-19,4.11608633202811e-17,"RN7SL178P"
"11938",24.2920633412318,-6.1177712911749,0.547149033218092,-11.1811790202622,5.04156958931504e-29,9.48415269647097e-27,"MTCO1P11"
"15101",47.1495332114434,-6.08632842730451,0.545357287470175,-11.1602587278846,6.38056125927227e-29,1.17239103510489e-26,"RN7SL674P"
"790",300.092779465482,-6.0606371463949,0.918846746058795,-6.59591729784185,4.22634483261917e-11,4.87479569671884e-10,"BPIFB2"
"17895",30.7295885827565,-6.05908208418114,0.560666502878718,-10.8069272072989,3.19183048997376e-27,4.75823635873258e-25,"SMAD3-AS1"
"3122",365.547926589547,-6.05885532327487,0.750720265361002,-8.07072301473215,6.98830914896021e-16,1.98186039432644e-14,NA
"3115",77.3960232090188,-6.05816795900964,0.574517955404172,-10.5447843744896,5.3695886244692e-26,6.71283539903974e-24,"H1-1"
"3102",157.653796861084,-6.0484521430795,0.574951392790953,-10.5199365005776,6.99206910982381e-26,8.63192781823718e-24,NA
"9092",58.9419043444685,-6.04064707369084,0.530215207901051,-11.3928212236759,4.54046281502622e-30,9.96505463931172e-28,NA
"1063",643.034437219513,-6.03527888112264,1.12523082239789,-5.36359186132256,8.15831312561292e-08,4.87069910877042e-07,"MYH7"
"8294",159.326089295257,-6.0250323464409,0.599584966981695,-10.0486714614792,9.31142372517872e-24,9.17326170232383e-22,NA
"19232",41.5287266654054,-6.01224938746023,0.499311593448701,-12.0410770876241,2.16115333243172e-33,7.34581521033568e-31,NA
"8505",69.9585178128168,-5.9890612784214,0.474746053070738,-12.6152945131047,1.73906300748103e-36,8.48168939636271e-34,"H2AC21"
"19776",28.5426610867791,-5.98713382625661,0.552290969896498,-10.8405426715172,2.21155274490555e-27,3.37325834700748e-25,NA
"15377",39.6677189975097,-5.96971950122111,0.486841543568224,-12.2621406905151,1.44627971068949e-34,5.54711456027069e-32,"RN7SL767P"
"18494",52.0327437569289,-5.95697367076302,0.45749786919847,-13.0207681211708,9.32283397669482e-39,5.58028115529286e-36,"MFSD1P1"
"13358",136.440275971063,-5.94494955185913,0.5303031798252,-11.2104731369303,3.62251768375991e-29,7.04963355157316e-27,NA
"17187",44.0582231957905,-5.93854213880866,0.444267214039,-13.3670501696921,9.42032107277726e-41,6.64553185678689e-38,NA
"2505",30.1043233903506,-5.91793701208053,0.47779582717263,-12.3859118801855,3.11523682507945e-35,1.30922798696557e-32,"KCNJ13"
"17707",22.4151699162804,-5.91460212954798,0.53500866263553,-11.0551520799902,2.06985736494295e-28,3.47956234902431e-26,NA
"8503",750.78943711287,-5.90643308612076,0.5030717448841,-11.7407370741553,7.87967032801147e-32,2.27216333071601e-29,NA
"9796",59.9364260846204,-5.88392733438706,0.488528387011359,-12.0441871768861,2.08117691153507e-33,7.14929512088636e-31,"SNORA74A"
"15936",41.4937586438967,-5.88339714828417,0.466049679075932,-12.6239699594893,1.55766272060046e-36,7.69193322216513e-34,"DIAPH1-AS1"
"8404",63.8529942967012,-5.87885698751543,0.442916059795056,-13.2730725326051,3.31696419497787e-40,2.29888895653686e-37,"COL18A1-AS1"
"9826",18.8814347962013,-5.86630073712133,0.505538700578094,-11.6040586614103,3.92988258249935e-31,1.02138165408972e-28,"RN7SKP118"
"16246",40.216756629561,-5.85724775270971,0.558234028587601,-10.4924591708056,9.35610205988623e-26,1.13031440940613e-23,"SCARNA22"
"11423",25.0220283268034,-5.84720081169021,0.566373468633527,-10.3239313553963,5.49270158861838e-25,6.18202781362875e-23,NA
"15547",20.9209407308141,-5.84670692529671,0.544598909733356,-10.7358035809498,6.91150201969854e-27,9.71668638036266e-25,NA
"13342",31.7879783472888,-5.81557061053924,0.584572617851875,-9.94841433372243,2.56233282807181e-23,2.35533497542422e-21,"SNX18P13"
"15694",31.1664432032944,-5.80969346102609,0.496063901964291,-11.7115827981458,1.11184413887604e-31,3.13738590759271e-29,"RN7SL838P"
"6832",649.086534659492,-5.80950186528493,0.534917071908642,-10.8605654415852,1.77645799235766e-27,2.74136613234724e-25,"H1-4"
"18363",277.09120467413,-5.8074698930919,0.834616437355546,-6.95825008131002,3.44525248368211e-12,4.88180413801513e-11,"MUC22"
"19035",36.2954342416373,-5.80547571675352,0.441162979279311,-13.159480712179,1.50114023672295e-39,9.72172869700656e-37,"RN7SL648P"
"12350",25.9984266773503,-5.79015938580282,0.591676089647643,-9.78602902349999,1.29273527147831e-22,1.0796935919609e-20,"PCA3"
"15866",21.8801912477962,-5.77222810106259,0.615720456138215,-9.37475447423961,6.93369568602932e-21,4.32726142301087e-19,"RN7SL396P"
"9353",688.416947580343,-5.7411157824594,1.16259274548652,-4.93820024660215,7.88468574771684e-07,3.84169351829741e-06,"NRAP"
"8841",27.4242469505362,-5.70814028159422,0.487075266007911,-11.7192160636248,1.01607877112133e-31,2.88778358655742e-29,NA
"9021",180.477071286767,-5.69987557468568,0.553921613341848,-10.2900400298481,7.814387997728e-25,8.69598303803506e-23,NA
"19946",28.8327357929038,-5.69173345070131,0.520127206735291,-10.942964292191,7.18127900669914e-28,1.14393720628891e-25,NA
"16394",23.2694774613653,-5.69169118482095,0.495769959452967,-11.4805084017216,1.65305624580415e-30,3.9339751199092e-28,NA
"12636",18.477928429903,-5.68209238456776,0.530287711859344,-10.7151123012915,8.64522753383532e-27,1.19415983819638e-24,"RPL35AP2"
"18007",52.9647781940916,-5.67291831158211,0.381198184496978,-14.8818083146644,4.32645690748926e-50,5.69722267101211e-47,NA
"12828",17.7448264186959,-5.67198653952081,0.719847606653824,-7.87942682186131,3.28886240815236e-15,8.15097298833493e-14,"CDY4P"
"12758",18.7766755472489,-5.66107315541727,0.710660095226108,-7.96593644900817,1.63977202352686e-15,4.33016001266235e-14,"MTATP6P11"
"12775",19.2079477676996,-5.65754303224362,0.519480199640578,-10.890777042432,1.27547319628349e-27,1.98376254406217e-25,"MTND1P11"
"11286",41.6460448320724,-5.6551132373433,0.441574883895674,-12.8066913304774,1.50412449053273e-37,8.13978602719116e-35,NA
"11999",24.9164710441711,-5.64357761283886,0.477524006238132,-11.8184165384651,3.13538572373216e-32,9.60181496248363e-30,"SCEL-AS1"
"11779",48.3424091696891,-5.63509769138805,0.558791201007314,-10.0844424200486,6.47316433636719e-24,6.47398372425787e-22,"RNU2-6P"
"7187",31.6968544784958,-5.63439854997194,0.758324134910106,-7.43006623498784,1.08543313129835e-13,2.06551232427463e-12,"MUC7"
"15765",17.0405441461909,-5.62563077925186,0.510225757995784,-11.0257678901784,2.87058026796555e-28,4.75051266065163e-26,"RN7SL735P"
"14454",28.4170199426485,-5.62458934800823,0.435481657174314,-12.9157893457653,3.6666452510545e-38,2.09928725569432e-35,NA
"17100",38.1631127220802,-5.57654274371601,0.434944909113254,-12.8212622492472,1.24654523801653e-37,6.83955133720042e-35,NA
