"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"ENSG00000001630",37.4289862283859,-3.65886657599768,0.959228338317639,-3.81438540735239,0.000136522267117195,0.00161293880398996,"CYP51A1"
"ENSG00000002330",196.468036692107,-2.31760970515578,0.846391882609295,-2.73822298249241,0.0061772177015677,0.0274903128408387,"BAD"
"ENSG00000005001",1375.76478305312,-2.58399967018809,0.979422700244746,-2.63828852398702,0.00833256535794425,0.0341753299895376,"PRSS22"
"ENSG00000005187",46.1477586274227,-2.47647713423528,0.962107166347563,-2.57401381141011,0.0100526260249227,0.0392591850098356,"ACSM3"
"ENSG00000005381",17.9155877797908,-3.48189011348324,1.34125633149684,-2.59599155785341,0.00943183826182693,0.0374743671831067,"MPO"
"ENSG00000006283",26.2679615238362,-4.76865170898769,1.30274072916236,-3.66047641118417,0.000251746730757229,0.00257527226375698,"CACNA1G"
"ENSG00000006432",641.692220046166,-2.76612561329863,0.756560965695733,-3.65618335959865,0.000255998275841264,0.00260652285660149,"MAP3K9"
"ENSG00000006459",1105.76878002114,-1.99051886349516,0.677704459380982,-2.93714883522134,0.00331245086062183,0.017428115746021,"KDM7A"
"ENSG00000006555",1339.8869819794,-2.08897894771535,0.849710949398777,-2.45845831361056,0.013953497488133,0.0499198032823426,"TTC22"
"ENSG00000006747",369.649258387532,-3.75303899228063,1.40140885432595,-2.67804715283162,0.00740527925436574,0.0313438177063456,"SCIN"
"ENSG00000007174",17.7399494034995,-2.24690214413358,0.843821894731471,-2.66276824311203,0.00775007712123137,0.0323902798837545,"DNAH9"
"ENSG00000007516",60.5144521621783,-2.65004528794829,0.76246464898898,-3.47563036720747,0.000509654212371985,0.00432986275651737,"BAIAP3"
"ENSG00000008086",113.820189548331,-3.99111852811098,0.992885320328479,-4.01971753071199,5.82679601013451e-05,0.000827741194747377,"CDKL5"
"ENSG00000008196",80.1376394579096,-5.80225697921474,1.29493422110383,-4.48073491661127,7.43864541556763e-06,0.000173615398688146,"TFAP2B"
"ENSG00000008441",2623.05694213609,-3.01224637494457,0.674528180767018,-4.46570871437764,7.98041285105626e-06,0.000182525465949517,"NFIX"
"ENSG00000009724",43.8598504614081,-3.47951119067894,1.07502172768893,-3.23668917665428,0.00120925045335874,0.00828653792029073,"MASP2"
"ENSG00000009950",155.543857537249,-3.37813674212044,1.20382683924502,-2.80616499980931,0.00501350129414713,0.0236492554660695,"MLXIPL"
"ENSG00000010310",76.7378961090682,-2.39687254453378,0.863262136725119,-2.77652921698453,0.0054942696724364,0.0252715878395316,"GIPR"
"ENSG00000013016",686.021975154059,-2.12515939119253,0.76883754495929,-2.76412020344956,0.00570765089790807,0.0260101278117501,"EHD3"
"ENSG00000016602",2737.80318827432,-4.52214845188401,1.27062122509086,-3.55900591190001,0.000372261153176799,0.00344295328630412,"CLCA4"
"ENSG00000017373",102.620347031079,-3.0581926978975,1.12600238310279,-2.71597355724098,0.006608119571309,0.0288201796447289,NA
"ENSG00000019144",1175.16912266629,-1.45738586132914,0.588176551611704,-2.47780340330749,0.0132193962280904,0.047921324959835,"PHLDB1"
"ENSG00000021826",143.062204161399,-2.63347398175417,1.03240411797211,-2.5508170065487,0.0107470737538295,0.0412354934785293,"CPS1"
"ENSG00000026036",62.197928405967,-2.82627822716153,0.8089966581599,-3.49355982951775,0.000476626170170059,0.00410952730556899,"RTEL1-TNFRSF6B"
"ENSG00000030304",50.0770568973616,-3.67663445480428,0.945935663439515,-3.88677010171673,0.000101586880430129,0.00127731452891466,"MUSK"
"ENSG00000030419",1368.77046368632,-3.00965186860919,0.773629980642046,-3.89029890763986,0.000100120817536344,0.00126751067547725,"IKZF2"
"ENSG00000031081",513.455899334403,-1.12436494357824,0.416733609020065,-2.69804239265017,0.00697485579284541,0.0299379777697554,"ARHGAP31"
"ENSG00000033800",638.658839907062,-1.23207310996897,0.476115265030994,-2.58776225099351,0.00966016300015492,0.0381136870502622,"PIAS1"
"ENSG00000042832",65.0197285060414,-2.83869495569044,1.06516384186892,-2.66503127885915,0.00769811622595241,0.0322278178300428,"TG"
"ENSG00000043039",1088.89844802988,-2.70335942404272,1.05920393245558,-2.55225584158798,0.0107027895019564,0.0411113072908197,"BARX2"
"ENSG00000046889",262.687958075368,-1.66228061553875,0.629880524666206,-2.63904113628477,0.00831408916632884,0.0341254326023143,"PREX2"
"ENSG00000047662",17.347374385644,-2.67940256446468,0.975320501563753,-2.74720213526603,0.0060106077803225,0.0269911001053145,"FAM184B"
