"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"ENSG00000000419",744.427604644768,2.01428495629333,0.616223625957845,3.26875645697999,0.00108021235578417,0.00760197573134872,"DPM1"
"ENSG00000001036",684.338979911067,3.29884283402712,0.532279581204424,6.1975753917943,5.73395754004871e-10,7.17910921158302e-08,"FUCA2"
"ENSG00000001561",218.807993288473,2.41290987698419,0.677093564907505,3.56362842898058,0.000365763612726593,0.00340295846696105,"ENPP4"
"ENSG00000001630",37.4289862283859,-3.65886657599768,0.959228338317639,-3.81438540735239,0.000136522267117195,0.00161293880398996,"CYP51A1"
"ENSG00000002330",196.468036692107,-2.31760970515578,0.846391882609295,-2.73822298249241,0.0061772177015677,0.0274903128408387,"BAD"
"ENSG00000002549",1145.56984544639,1.28317449538072,0.471787858125767,2.71981246079178,0.0065318950329792,0.028601724130775,"LAP3"
"ENSG00000002746",33.7111941614365,2.55230388169664,0.895673640271235,2.84959137674715,0.00437754292606611,0.0213480175572539,"HECW1"
"ENSG00000003509",274.648419854804,1.66647967143154,0.522053728721269,3.19216122737683,0.00141212486007521,0.00930126289913114,"NDUFAF7"
"ENSG00000004455",2286.83140406491,1.94709438285473,0.707336583540563,2.75271268044497,0.00591037423477224,0.0266666266436174,"AK2"
"ENSG00000004766",403.988451375646,1.52291105784486,0.586243624115673,2.59774434245168,0.00938383308725598,0.0373281502507054,"VPS50"
"ENSG00000004779",1028.57991358754,2.65154324237807,0.714474480487984,3.71117977589216,0.000206295522538978,0.00219424769617773,"NDUFAB1"
"ENSG00000004864",491.41192621758,1.80601392850111,0.439927503860114,4.10525350803112,4.03871728829377e-05,0.000630195382700626,"SLC25A13"
"ENSG00000004866",315.049562713909,1.82093239189922,0.537963561252032,3.38486195544781,0.000712140591211945,0.00555623436056752,"ST7"
"ENSG00000004948",4.86896825595739,2.50994945461751,0.931030813473152,2.69588226114053,0.00702024758747425,0.030093468114709,"CALCR"
"ENSG00000005001",1375.76478305312,-2.58399967018809,0.979422700244746,-2.63828852398702,0.00833256535794425,0.0341753299895376,"PRSS22"
"ENSG00000005059",402.349687536482,2.35692139839743,0.635661768865404,3.70782311260328,0.000209048593071953,0.00221873844399787,"MCUB"
"ENSG00000005073",66.3502929601899,4.41579278522072,1.61103800407531,2.74096127717066,0.00612597266395227,0.027355333274061,"HOXA11"
"ENSG00000005075",769.449571188532,1.9147100769911,0.747815521900647,2.56040429880978,0.0104550454570712,0.0404194799049032,"POLR2J"
"ENSG00000005187",46.1477586274227,-2.47647713423528,0.962107166347563,-2.57401381141011,0.0100526260249227,0.0392591850098356,"ACSM3"
"ENSG00000005194",720.148036560463,1.88381568118363,0.632614118386665,2.97782744082263,0.00290299373711519,0.0157625283881428,"CIAPIN1"
"ENSG00000005243",496.534353983252,3.17100793162705,0.748167504146297,4.23836629371568,2.2515220938758e-05,0.000401981721026236,"COPZ2"
"ENSG00000005302",578.622886143188,1.40551318032206,0.372973627005674,3.76839829562714,0.00016429840073128,0.00185193918159651,"MSL3"
"ENSG00000005381",17.9155877797908,-3.48189011348324,1.34125633149684,-2.59599155785341,0.00943183826182693,0.0374743671831067,"MPO"
"ENSG00000005421",5.62758237060485,3.2589762542748,1.2067475514598,2.70062802309599,0.00692086952259149,0.0297754590351679,"PON1"
"ENSG00000005448",282.778650686695,2.22166466047294,0.732869938304649,3.03145830433751,0.00243375531107571,0.0138399926735306,"WDR54"
"ENSG00000005801",288.845619202241,1.3055986516821,0.530438439414419,2.4613575387248,0.0138412354581654,0.049633595305567,"ZNF195"
"ENSG00000005812",865.821404859676,1.36444518084989,0.418040199888178,3.26390902409593,0.00109886443954117,0.00769595791883441,"FBXL3"
"ENSG00000005893",3385.10911816282,1.89772372391343,0.63638587266105,2.9820330799898,0.00286341057460075,0.0156276423454568,"LAMP2"
"ENSG00000005955",1184.60469516252,1.28639458203724,0.356612944693347,3.60725711497494,0.000309450982202203,0.00298812340591852,NA
"ENSG00000006074",557.657410357884,4.4317673578623,1.41767999549946,3.1260703204752,0.00177159183763412,0.010946674115101,NA
"ENSG00000006194",697.108388797267,1.85390315751525,0.560221652257729,3.30923153370439,0.000935524375853291,0.00680188835081522,"ZNF263"
"ENSG00000006282",1116.06342155588,2.21587966473725,0.718271899605089,3.08501511190339,0.00203541811031591,0.0121255109523416,"SPATA20"
