"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"ENSG00000196611",4783.57641987779,11.6658593155661,0.859535739297997,13.5722795251003,5.84747796498838e-42,4.71437993891563e-39,"MMP1"
"ENSG00000170373",959.467801947423,10.2869172796886,0.900247107427562,11.4267707108588,3.07326589462698e-30,6.89825961177493e-28,"CST1"
"ENSG00000177954",15505.7891093944,9.15760078352967,0.422096954893176,21.6954912310308,2.26295306388096e-104,2.97993202628724e-100,"RPS27"
"ENSG00000149968",791.455110815967,9.04247604570621,0.850294180286941,10.6345265619185,2.05871644855191e-26,2.74762139527174e-24,"MMP3"
"ENSG00000147381",700.602919581174,8.809139047648,0.908450426513008,9.69688470669881,3.10844783783132e-22,2.42502972022639e-20,"MAGEA4"
"ENSG00000211677",5044.04401686117,8.63137534286347,0.756125655206183,11.4152658138677,3.50829759375621e-30,7.83024273679882e-28,"IGLC2"
"ENSG00000118785",3407.51985017379,8.55042606017646,0.601806430141308,14.2079340331554,8.18034022531218e-46,8.2862651436143e-43,"SPP1"
"ENSG00000147604",16766.5244641337,8.5092873400259,0.366404553070623,23.22374891009,2.62100278404382e-119,1.03542714983651e-114,"RPL7"
"ENSG00000099953",1797.63259721557,8.2554693471818,0.591065823871252,13.9670896434371,2.47537113755569e-44,2.32832230450327e-41,"MMP11"
"ENSG00000221867",266.788242371898,8.20993406998113,0.87659246748047,9.36573650190994,7.55217204394998e-21,4.69840246608258e-19,"MAGEA3"
"ENSG00000137745",564.679777878885,8.16425437261433,0.878444873123214,9.2939860228078,1.48615946381782e-20,8.78903137995855e-19,"MMP13"
"ENSG00000133101",213.39790780934,8.08966147258412,0.816682778837335,9.90551249788923,3.93945050207361e-23,3.53699982010041e-21,"CCNA1"
"ENSG00000197172",253.519350515207,8.08004884254386,0.748883207784058,10.7894645767965,3.86031983979889e-27,5.66921692458198e-25,"MAGEA6"
"ENSG00000163735",343.933873294353,8.0381208142645,0.842441137628868,9.54146284556873,1.40831560967908e-21,9.74352156924201e-20,"CXCL5"
"ENSG00000166670",705.179914781598,7.90956959166669,0.857483540054761,9.22416492235124,2.85778969447102e-20,1.60137562950465e-18,"MMP10"
"ENSG00000228295",169.408872449707,7.80522027742952,1.09518475993795,7.1268525302267,1.02690009704256e-12,1.61110755892241e-11,"LINC00392"
"ENSG00000137673",4645.16707835408,7.72388861476526,0.960385492240273,8.04248781054355,8.80326468510806e-16,2.45255974178557e-14,"MMP7"
"ENSG00000239951",2551.19206628798,7.65230245294771,0.585452483682549,13.0707489783185,4.8386754520977e-39,2.98674802711124e-36,"IGKV3-20"
"ENSG00000197728",4137.94515688239,7.64646097004825,0.476581337834109,16.0443986430494,6.25619829808837e-58,1.12341415348173e-54,"RPS26"
"ENSG00000198681",178.839662721409,7.63032118710204,1.00449729859557,7.59615899193586,3.05049702819046e-14,6.39649071648959e-13,"MAGEA1"
"ENSG00000169429",2560.76994637184,7.62125023588157,0.724917857293699,10.5132604462713,7.50530214621508e-26,9.20798016416853e-24,"CXCL8"
"ENSG00000122026",8929.56447542136,7.49680144994492,0.34499486780121,21.7301825320621,1.06378472023417e-104,2.10124076864255e-100,"RPL21"
"ENSG00000244575",178.703260206252,7.4560771949829,0.745613446585809,9.99992318958912,1.52515310948026e-23,1.4553423572468e-21,"IGKV1-27"
"ENSG00000106483",2667.53014836348,7.39240347536735,0.543901610309069,13.5914351699872,4.50165777215121e-42,3.73340955367564e-39,"SFRP4"
"ENSG00000241755",469.079432868504,7.35187149121488,0.596082735121713,12.3336427278232,5.96861914112254e-35,2.45614894968798e-32,"IGKV1-9"
"ENSG00000187608",1985.4637745487,7.3268411086309,0.590765263637981,12.402288285387,2.53965877981723e-35,1.07880881824387e-32,"ISG15"
"ENSG00000227063",118.845485819717,7.25409470833695,0.575104815453727,12.6135175943777,1.77873135450327e-36,8.56936367800628e-34,"RPL41P1"
"ENSG00000244437",610.391547283255,7.2428805875885,0.676026607152142,10.7138987000825,8.75935217846151e-27,1.20152155489626e-24,"IGKV3-15"
"ENSG00000211896",34352.9386267625,7.1989358710911,0.518548280210918,13.8828651946603,8.04621273266746e-44,7.224218954637e-41,"IGHG1"
"ENSG00000211679",1595.46075081715,7.18740465468408,0.502288263575831,14.3093223073069,1.91369062048432e-46,2.04325264762793e-43,"IGLC3"
"ENSG00000107159",370.711320198991,7.17035688686347,0.732503527108067,9.78883598714143,1.25734993061059e-22,1.05684274486748e-20,"CA9"
"ENSG00000171711",291.629574137012,7.14823996997151,0.898299902780433,7.95752058732963,1.75520924833232e-15,4.61034184543671e-14,"DEFB4A"
"ENSG00000224373",276.781930846051,7.13795675656035,0.626259544844912,11.3977612242669,4.29009605963375e-30,9.4681701025604e-28,"IGHV4-59"
"ENSG00000211640",991.748251240748,7.10569979645423,0.797372989903658,8.91138762715397,5.03977828648891e-19,2.32589300476337e-17,"IGLV6-57"
"ENSG00000211648",702.861257397285,7.06495192183412,0.695612159118128,10.1564525996653,3.10156581982836e-24,3.2414644897439e-22,"IGLV1-47"
"ENSG00000099985",278.971349711837,6.99404558109861,0.75780241944616,9.22937879534643,2.72205946742023e-20,1.52965802646424e-18,"OSM"
"ENSG00000130208",851.788939046372,6.99321890529059,0.662517672060133,10.5555205547119,4.78977215097883e-26,6.0647419495006e-24,"APOC1"
"ENSG00000235174",129.441114322414,6.96693262902899,0.586040230903211,11.8881473688103,1.36398569933892e-32,4.24285472853418e-30,"RPL39P3"
"ENSG00000159516",304.568367637289,6.94174489110914,0.626663867757688,11.0773019608549,1.61671116861608e-28,2.77687716157297e-26,"SPRR2G"
"ENSG00000134184",330.73967748512,6.84805365678786,1.15775205020588,5.9149570545525,3.31962185892371e-09,2.63072540695649e-08,"GSTM1"
"ENSG00000210196",1041.30755347657,6.84380875624102,0.503559086651612,13.5908753067064,4.53622727696318e-42,3.73340955367564e-39,"MT-TP"
